223.048,1440676800,223.048,223.048,223.048,0,0,223.048
223.3959,1440684000,223.3959,223.3959,223.3959,0.00149773,0.33458674,223.3959
223.3959,1440691200,223.3959,223.3959,223.3959,0,0,223.3959
224.03290001,1440698400,224.03290001,224.03290001,224.03290001,0.00451864,1.01232402,224.03290001
224.03290001,1440705600,224.03290001,224.03290001,224.03290001,0,0,224.03290001
219.99999999,1440712800,224.00000001,208.3,224.00000001,6.26270893,1379.72172454,220.30749631
212.183456,1440720000,219.99999999,212.183456,215.4287159,0.18271606,39.10436852,214.0171396
224.70496238,1440727200,224.70496238,224.02939265,224.02939265,0.01315261,2.94842009,224.16996262
224.70496238,1440734400,224.70496238,224.70496238,224.70496238,0,0,224.70496238
224.70496238,1440741600,224.70496238,224.70496238,224.70496238,0,0,224.70496238
224.70496238,1440748800,224.70496238,224.70496238,224.70496238,0,0,224.70496238
